-2637.22
-2626.08
-2633.77
-2638.82
-2620.79
-2608.09
-2625.26
-2642.09
-2636.19
-2643.29
-2634.29
-2627.05
-2643.61
-2632.3
-2634.6
-2635.67
-2634.51
-2632.41
-2638.76
-2636.43
-2642.8
-2632.79
-2630.33
-2642.58
-2651.12
-2638
-2632.74
-2627.98
-2618.84
-2635.07
-2632.23
-2634.18
-2629.79
-2630.44
-2613.75
-2599.64
-2604.36
-2615.89
-2619.53
-2618.6
-2624.43
-2653.58
-2647.18
-2630.73
-2614.73
-2627.09
-2636.25
-2636.48
-2647.52
-2654.4
-2638.56
-2633.57
-2629.66
-2626.73
-2615.02
-2586.45
-2589.72
-2595.44
-2613.39
-2603.29
-2602.88
-2595.46
-2608.74
-2620.94
-2596.49
-2571.14
-2544.59
-2503.26
-2538.31
-2660.62
-2841.6
-3032.3
-3211.34
-3335.17
-3348.16
-3151.57
-2908.05
-2750.4
-2678.61
-2666.32
-2679.35
-2683.39
-2697.77
-2703.71
-2679.19
-2656.64
-2645.15
-2656.15
-2651.86
-2638.09
-2636.97
-2644.19
-2646.74
-2651.3
-2653.98
-2649.6
-2655.07
-2662.63
-2662.38
-2654.27
-2662.11
-2667.84
-2650.18
-2665.65
-2688.51
-2682.19
-2671.06
-2675.95
-2683.8
-2675.32
-2684.49
-2680.51
-2691.24
-2709.84
-2706.59
-2699.11
-2693.83
-2705.41
-2711.38
-2710.8
-2706.71
-2720.36
-2729.64
-2739.83
-2747.61
-2749.64
-2762.47
-2776.51
-2785
-2799.51
-2814.6
-2817.15
-2816.86
-2836.44
-2868.29
-2871.91
-2896.32
-2908.57
-2909.06
-2923.9
-2939.19
-2918.6
-2913.08
-2909.37
-2909.86
-2911.56
-2885.7
-2847.95
-2830
-2802.37
-2782.97
-2761.78
-2739.81
-2716.92
-2699.8
-2669.89
-2659.88
-2650.13
-2641.66
-2649.22
-2642.89
-2629.71
-2630.29
-2626.13
-2619.47
-2613.14
-2626.22
-2634.62
-2641.53
-2627.54
-2621.12
-2607.04
-2615.65
-2622.46
-2624.92
-2626.71
-2631.69
-2625.15
-2608.29
-2630.33
-2643.56
-2626.04
-2626.58
-2639.67
-2644.37
-2635.78
-2630.33
-2647.52
-2632.36
-2612.7
-2625.01
-2625.3
-2626.71
-2621.84
-2612.65
-2613.1
-2611.47
-2620.45
-2621.32
-2614.37
-2617.43
